	TransID	ActivityName	Time	eLetter_Type	eLetter_ID	ShapeID	ShapeNumber	OK_After_Review_14_perc	OK_After_Review_17_perc	OK_After_Review_25_perc	ProcessName	Analyze_Criteria_AVG	Analyze_Criteria_STD	Create_Initial_Draft_MAX	Create_Initial_Draft_MIN	Create_Proof_AVG	Create_Proof_STD	Delta_Time	Gather_Materials	Internal_Review_MAX	Internal_Review_MIN	Modify_Criteria_AVG	Modify_Criteria_STD	Optimize_Graphics_MAX	Optimize_Graphics_MIN	Outline_Text	Paste_In_Template_AVG	Paste_In_Template_STD	Preempt	Priority	Pull_Target_List_MAX	Pull_Target_List_MIN	Review_13_AVG	Review_13_STD	Review_16_AVG	Review_16_STD	Send_On	timeStamp	caseEnd	caseStart	relativeTime	relativeTime_s
406	49	Start	778200.0	Type_1	109	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 10:10:00.000000000	2016-01-10 10:10:00.000000000	2016-01-10 10:10:00.000000000	0 days 00:00:00	0
407	49	Schedule Activities	779470.698491	Type_1	109	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 10:31:10.698491000	2016-01-10 10:31:10.698491000	2016-01-10 10:10:00.000000000	0 days 00:21:10.698491	1270
408	29	Paste In Template	782414.274695	Type_2	50	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 11:20:14.274695000	2016-01-10 11:20:14.274695000	2016-01-10 10:16:46.488762000	0 days 01:03:27.785933	3807
409	49	Broadcast Request for Related Articles	883780.946652	Type_1	109	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:29:40.946652000	2016-01-11 15:29:40.946652000	2016-01-10 10:31:10.698491000	1 days 04:58:30.248161	104310
410	18	Create Proof	784692.1309	Type_4	28	219	15	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 11:58:12.130899999	2016-01-10 11:58:12.130899999	2016-01-10 10:50:55.990192000	0 days 01:07:16.140707999	4036
411	20	End	782240.680528	Type_1	29	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 11:17:20.680528000	2016-01-10 11:17:20.680528000	2016-01-10 11:17:20.680528000	0 days 00:00:00	0
412	29	Review	787977.369547	Type_2	50	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:52:57.369547000	2016-01-10 12:52:57.369547000	2016-01-10 11:20:14.274695000	0 days 01:32:43.094852	5563
413	36	Pull Target List	787342.423726	Type_1	41	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:42:22.423726000	2016-01-10 12:42:22.423726000	2016-01-10 11:29:55.491487000	0 days 01:12:26.932239	4346
414	26	Optimize Graphics	787603.646917	Type_1	49	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:46:43.646917000	2016-01-10 12:46:43.646917000	2016-01-10 11:32:45.391091000	0 days 01:13:58.255826	4438
415	43	OK?	797544.491595	Type_2	50	1040	25	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:32:24.491595000	2016-01-10 15:32:24.491595000	2016-01-10 11:44:27.751317000	0 days 03:47:56.740278	13676
416	29	Create Proof	786187.230199	Type_2	50	219	15	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:23:07.230199000	2016-01-10 12:23:07.230199000	2016-01-10 11:44:27.751317000	0 days 00:38:39.478882	2319
417	41	Delay	807277.07866	Type_1	97	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:14:37.078660000	2016-01-10 18:14:37.078660000	2016-01-10 11:47:45.391091000	0 days 06:26:51.687569	23211
418	50	Request	785400.0	Type_2	110	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:10:00.000000000	2016-01-10 12:10:00.000000000	2016-01-10 12:00:00.000000000	0 days 00:10:00	600
419	50	Start	785400.0	Type_2	110	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:10:00.000000000	2016-01-10 12:10:00.000000000	2016-01-10 12:10:00.000000000	0 days 00:00:00	0
420	50	Schedule Activities	786646.4355	Type_2	110	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:30:46.435500000	2016-01-10 12:30:46.435500000	2016-01-10 12:10:00.000000000	0 days 00:20:46.435500	1246
421	38	Send Email	1215044.512576	Type_4	40	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-15 11:30:44.512576000	2016-01-15 11:30:44.512576000	2016-01-10 12:29:22.627928000	4 days 23:01:21.884648	428481
422	50	Broadcast Request for Related Articles	883793.458138	Type_2	110	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:29:53.458138000	2016-01-11 15:29:53.458138000	2016-01-10 12:30:46.435500000	1 days 02:59:07.022638	97147
423	43	Send To Production	787193.879407	Type_2	50	23	23	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 12:39:53.879407000	2016-01-10 12:39:53.879407000	2016-01-10 12:34:53.879407000	0 days 00:05:00	300
424	43	Analyze Criteria	797544.491595	Type_2	50	25	24	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:32:24.491595000	2016-01-10 15:32:24.491595000	2016-01-10 12:39:53.879407000	0 days 02:52:30.612188	10350
425	26	Paste In Template	791498.565505	Type_1	49	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 13:51:38.565505000	2016-01-10 13:51:38.565505000	2016-01-10 12:46:43.646917000	0 days 01:04:54.918588	3894
426	29	Change	884680.946652	Type_2	50	243	18	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:44:40.946652000	2016-01-11 15:44:40.946652000	2016-01-10 12:52:57.369547000	1 days 02:51:43.577105	96703
427	42	Delay	814167.46663	Type_2	98	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 20:09:27.466630000	2016-01-10 20:09:27.466630000	2016-01-10 12:54:53.879407000	0 days 07:14:33.587223	26073
428	18	Send On	791578.268855	Type_4	28	228	19	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 13:52:58.268855000	2016-01-10 13:52:58.268855000	2016-01-10 13:22:58.268855000	0 days 00:30:00	1800
429	44	Send To Production	790219.877676	Type_1	49	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 13:30:19.877676000	2016-01-10 13:30:19.877676000	2016-01-10 13:25:19.877676000	0 days 00:05:00	300
430	34	Internal Review And Changes	801124.17747	Type_1	53	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 16:32:04.177470000	2016-01-10 16:32:04.177470000	2016-01-10 13:27:24.170782000	0 days 03:04:40.006688	11080
431	44	Analyze Criteria	804894.108165	Type_1	49	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 17:34:54.108165000	2016-01-10 17:34:54.108165000	2016-01-10 13:30:19.877676000	0 days 04:04:34.230489	14674
432	26	Review	798562.394178	Type_1	49	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:49:22.394178000	2016-01-10 15:49:22.394178000	2016-01-10 13:51:38.565505000	0 days 01:57:43.828673	7063
433	45	Send To Production	796157.39071	Type_4	52	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 15:09:17.390710000	2016-01-10 15:09:17.390710000	2016-01-10 15:04:17.390710000	0 days 00:05:00	300
434	45	Analyze Criteria	866120.586907	Type_4	52	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 10:35:20.586907000	2016-01-11 10:35:20.586907000	2016-01-10 15:09:17.390710000	0 days 19:26:03.196197	69963
435	44	OK?	804894.108165	Type_1	49	1040	25	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 17:34:54.108165000	2016-01-10 17:34:54.108165000	2016-01-10 15:19:15.699896000	0 days 02:15:38.408269	8138
436	26	Create Proof	797608.557313	Type_1	49	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:33:28.557313000	2016-01-10 15:33:28.557313000	2016-01-10 15:19:15.699896000	0 days 00:14:12.857417	852
437	51	Outline Text, Targeting, and URLs	797657.39071	Type_1	85	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:34:17.390710000	2016-01-10 15:34:17.390710000	2016-01-10 15:19:17.390710000	0 days 00:15:00	900
438	22	End	797157.545966	Type_2	38	285	21	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:25:57.545966000	2016-01-10 15:25:57.545966000	2016-01-10 15:25:57.545966000	0 days 00:00:00	0
439	43	Pull Target List	804103.819264	Type_2	50	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 17:21:43.819264000	2016-01-10 17:21:43.819264000	2016-01-10 15:32:24.491595000	0 days 01:49:19.327669	6559
440	35	 Create Initial Draft	868906.425836	Type_1	85	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 11:21:46.425836000	2016-01-11 11:21:46.425836000	2016-01-10 15:34:17.390710000	0 days 19:47:29.035126	71249
441	51	Create Initial Target List	885688.699163	Type_1	85	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 16:01:28.699163000	2016-01-11 16:01:28.699163000	2016-01-10 15:34:17.390710000	1 days 00:27:11.308453	88031
442	26	Send On	799162.394178	Type_1	49	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 15:59:22.394178000	2016-01-10 15:59:22.394178000	2016-01-10 15:49:22.394178000	0 days 00:10:00	600
443	26	Send Email	885689.549437	Type_1	49	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 16:01:29.549437000	2016-01-11 16:01:29.549437000	2016-01-10 15:59:22.394178000	1 days 00:02:07.155259	86527
444	52	Request	799800.0	Type_4	112	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 16:10:00.000000000	2016-01-10 16:10:00.000000000	2016-01-10 16:00:00.000000000	0 days 00:10:00	600
445	52	Start	799800.0	Type_4	112	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 16:10:00.000000000	2016-01-10 16:10:00.000000000	2016-01-10 16:10:00.000000000	0 days 00:00:00	0
446	52	Schedule Activities	800995.477298	Type_4	112	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 16:29:55.477298000	2016-01-10 16:29:55.477298000	2016-01-10 16:10:00.000000000	0 days 00:19:55.477298	1195
447	52	Broadcast Request for Related Articles	885580.946652	Type_4	112	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 15:59:40.946652000	2016-01-11 15:59:40.946652000	2016-01-10 16:29:55.477298000	0 days 23:29:45.469354	84585
448	21	End	801022.04987	Type_1	37	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 16:30:22.049870000	2016-01-10 16:30:22.049870000	2016-01-10 16:30:22.049870000	0 days 00:00:00	0
449	34	Optimize Graphics	805433.268028	Type_1	53	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 17:43:53.268028000	2016-01-10 17:43:53.268028000	2016-01-10 16:32:04.177470000	0 days 01:11:49.090558	4309
450	23	Optimize Graphics	869210.270091	Type_4	40	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 11:26:50.270091000	2016-01-11 11:26:50.270091000	2016-01-10 16:38:16.614317000	0 days 18:48:33.655774	67713
451	46	Delay	826959.438554	Type_4	100	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 23:42:39.438554000	2016-01-10 23:42:39.438554000	2016-01-10 16:47:04.177470000	0 days 06:55:35.261084	24935
452	53	Outline Text, Targeting, and URLs	803596.614317	Type_2	86	205	8	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 17:13:16.614317000	2016-01-10 17:13:16.614317000	2016-01-10 16:58:16.614317000	0 days 00:15:00	900
453	37	 Create Initial Draft	870817.840729	Type_2	86	207	9	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 11:53:37.840729000	2016-01-11 11:53:37.840729000	2016-01-10 17:13:16.614317000	0 days 18:40:21.226412	67221
454	53	Create Initial Target List	887929.678382	Type_2	86	21	22	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 16:38:49.678382000	2016-01-11 16:38:49.678382000	2016-01-10 17:13:16.614317000	0 days 23:25:33.064065	84333
455	55	Outline Text, Targeting, and URLs	806524.17747	Type_4	88	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-10 18:02:04.177470000	2016-01-10 18:02:04.177470000	2016-01-10 17:17:04.177470000	0 days 00:45:00	2700
456	43	Send Email	893425.787425	Type_2	50	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 18:10:25.787425000	2016-01-11 18:10:25.787425000	2016-01-10 17:21:43.819264000	1 days 00:48:41.968161	89321
457	32	Internal Review And Changes	869915.886932	Type_4	52	95	10	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 11:38:35.886932000	2016-01-11 11:38:35.886932000	2016-01-10 17:23:00.911990000	0 days 18:15:34.974942	65734
458	44	Pull Target List	864865.579899	Type_1	49	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:14:25.579899000	2016-01-11 10:14:25.579899000	2016-01-10 17:34:54.108165000	0 days 16:39:31.471734	59971
459	34	Paste In Template	807507.755987	Type_1	53	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:18:27.755987000	2016-01-10 18:18:27.755987000	2016-01-10 17:43:53.268028000	0 days 00:34:34.487959	2074
460	54	Request	807000.0	Type_1	113	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:10:00.000000000	2016-01-10 18:10:00.000000000	2016-01-10 18:00:00.000000000	0 days 00:10:00	600
461	39	 Create Initial Draft	969238.137117	Type_4	88	207	9	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-12 15:13:58.137117000	2016-01-12 15:13:58.137117000	2016-01-10 18:02:04.177470000	1 days 21:11:53.959647	162713
462	55	Create Initial Target List	888092.431679	Type_4	88	21	22	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 16:41:32.431679000	2016-01-11 16:41:32.431679000	2016-01-10 18:02:04.177470000	0 days 22:39:28.254209	81568
463	54	Start	807000.0	Type_1	113	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:10:00.000000000	2016-01-10 18:10:00.000000000	2016-01-10 18:10:00.000000000	0 days 00:00:00	0
464	54	Schedule Activities	808752.254835	Type_1	113	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:39:12.254834999	2016-01-10 18:39:12.254834999	2016-01-10 18:10:00.000000000	0 days 00:29:12.254834999	1752
465	41	Gather Materials	888829.678382	Type_1	97	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 16:53:49.678382000	2016-01-11 16:53:49.678382000	2016-01-10 18:14:37.078660000	0 days 22:39:12.599722	81552
466	34	Review	866320.541197	Type_1	53	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:38:40.541197000	2016-01-11 10:38:40.541197000	2016-01-10 18:18:27.755987000	0 days 16:20:12.785210	58812
467	54	Broadcast Request for Related Articles	889292.431679	Type_1	113	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 17:01:32.431679000	2016-01-11 17:01:32.431679000	2016-01-10 18:39:12.254834999	0 days 22:22:20.176844001	80540
468	25	End	808914.600789	Type_1	41	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-10 18:41:54.600789000	2016-01-10 18:41:54.600789000	2016-01-10 18:41:54.600789000	0 days 00:00:00	0
469	48	OK?	883095.972386	Type_1	53	1040	25	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:18:15.972386000	2016-01-11 15:18:15.972386000	2016-01-10 18:46:39.118405000	0 days 20:31:36.853981	73896
470	34	Create Proof	864855.576804	Type_1	53	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:14:15.576804000	2016-01-11 10:14:15.576804000	2016-01-10 18:46:39.118405000	0 days 15:27:36.458399	55656
471	42	Gather Materials	890492.431679	Type_2	98	1341	7	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 17:21:32.431679000	2016-01-11 17:21:32.431679000	2016-01-10 20:09:27.466630000	0 days 21:12:04.965049	76324
472	46	Gather Materials	960203.408621	Type_4	100	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-12 12:43:23.408621000	2016-01-12 12:43:23.408621000	2016-01-10 23:42:39.438554000	1 days 13:00:43.970067	133243
473	56	Request	864600.0	Type_1	121	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:10:00.000000000	2016-01-11 10:10:00.000000000	2016-01-11 10:00:00.000000000	0 days 00:10:00	600
474	56	Start	864600.0	Type_1	121	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:10:00.000000000	2016-01-11 10:10:00.000000000	2016-01-11 10:10:00.000000000	0 days 00:00:00	0
475	56	Schedule Activities	866320.358462	Type_1	121	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:38:40.358462000	2016-01-11 10:38:40.358462000	2016-01-11 10:10:00.000000000	0 days 00:28:40.358462	1720
476	32	OK?	962389.38321	Type_4	52	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-12 13:19:49.383210000	2016-01-12 13:19:49.383210000	2016-01-11 10:35:20.586907000	1 days 02:44:28.796303	96268
477	45	Pull Target List	882426.931695	Type_4	52	27	27	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 15:07:06.931695000	2016-01-11 15:07:06.931695000	2016-01-11 10:35:20.586907000	0 days 04:31:46.344788	16306
478	56	Broadcast Request for Related Articles	972029.849801	Type_1	121	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-12 16:00:29.849801000	2016-01-12 16:00:29.849801000	2016-01-11 10:38:40.358462000	1 days 05:21:49.491339	105709
479	34	Send On	866920.541197	Type_1	53	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 10:48:40.541197000	2016-01-11 10:48:40.541197000	2016-01-11 10:38:40.541197000	0 days 00:10:00	600
480	34	Send Email	964218.672901	Type_1	53	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-12 13:50:18.672901000	2016-01-12 13:50:18.672901000	2016-01-11 10:48:40.541197000	1 days 03:01:38.131704	97298
481	35	Internal Review And Changes	882893.458138	Type_1	85	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:14:53.458138000	2016-01-11 15:14:53.458138000	2016-01-11 11:21:46.425836000	0 days 03:53:07.032302	13987
482	28	End	869024.582865	Type_4	28	285	21	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 11:23:44.582865000	2016-01-11 11:23:44.582865000	2016-01-11 11:23:44.582865000	0 days 00:00:00	0
483	23	Paste In Template	878101.928296	Type_4	40	66	12	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 13:55:01.928296000	2016-01-11 13:55:01.928296000	2016-01-11 11:26:50.270091000	0 days 02:28:11.658205	8891
484	32	Optimize Graphics	888072.744531	Type_4	52	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-11 16:41:12.744531000	2016-01-11 16:41:12.744531000	2016-01-11 11:38:35.886932000	0 days 05:02:36.857599	18156
485	37	Internal Review And Changes	882880.946652	Type_2	86	95	10	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 15:14:40.946652000	2016-01-11 15:14:40.946652000	2016-01-11 11:53:37.840729000	0 days 03:21:03.105923	12063
486	57	Request	871800.0	Type_2	122	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 12:10:00.000000000	2016-01-11 12:10:00.000000000	2016-01-11 12:00:00.000000000	0 days 00:10:00	600
487	57	Start	871800.0	Type_2	122	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 12:10:00.000000000	2016-01-11 12:10:00.000000000	2016-01-11 12:10:00.000000000	0 days 00:00:00	0
488	57	Schedule Activities	873028.17539	Type_2	122	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 12:30:28.175390000	2016-01-11 12:30:28.175390000	2016-01-11 12:10:00.000000000	0 days 00:20:28.175390	1228
489	48	Send To Production	873090.235606	Type_1	53	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-11 12:31:30.235606000	2016-01-11 12:31:30.235606000	2016-01-11 12:26:30.235606000	0 days 00:05:00	300
490	57	Broadcast Request for Related Articles	972929.849801	Type_2	122	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-12 16:15:29.849801000	2016-01-12 16:15:29.849801000	2016-01-11 12:30:28.175390000	1 days 03:45:01.674411	99901
